asset, class, price, date-time, flags, quantity
RIZ5,SPBFUT,87618.447153119,2015-10-9T10-4-57.969,2,2
RIZ5,SPBFUT,87628.757722496,2015-10-9T10-4-57.969,2,1
RIZ5,SPBFUT,87619.006177996,2015-10-9T10-5-0.179,1,2
RIZ5,SPBFUT,87627.204942397,2015-10-9T10-5-0.261,2,1
RIZ5,SPBFUT,87617.763953918,2015-10-9T10-5-0.549,1,4
RIZ5,SPBFUT,87608.211163134,2015-10-9T10-5-0.549,1,1
RIZ5,SPBFUT,87600.568930507,2015-10-9T10-5-0.72,1,1
RIZ5,SPBFUT,87592.455144406,2015-10-9T10-5-0.72,1,1
RIZ5,SPBFUT,87579.964115525,2015-10-9T10-5-0.72,1,1
RIZ5,SPBFUT,87565.97129242,2015-10-9T10-5-0.72,1,1
RIZ5,SPBFUT,87584.777033936,2015-10-9T10-5-1.39,2,1
RIZ5,SPBFUT,87583.821627149,2015-10-9T10-5-1.826,1,4
RIZ5,SPBFUT,87583.057301719,2015-10-9T10-5-4.804,1,1
RIZ5,SPBFUT,87572.445841375,2015-10-9T10-5-6.455,1,1
RIZ5,SPBFUT,87573.9566731,2015-10-9T10-5-6.524,2,1
RIZ5,SPBFUT,87573.16533848,2015-10-9T10-5-8.074,1,1
