asset, class, price, date-time, flags, quantity
SiZ5,SPBFUT,62264.914326944,2015-10-9T10-2-8.62,1,1
SiZ5,SPBFUT,62261.331461555,2015-10-9T10-2-8.98,2,1
SiZ5,SPBFUT,62257.665169244,2015-10-9T10-2-9.768,1,1
SiZ5,SPBFUT,62252.532135395,2015-10-9T10-2-14.712,1,2
SiZ5,SPBFUT,62254.225708316,2015-10-9T10-2-15.226,2,1
SiZ5,SPBFUT,62252.780566653,2015-10-9T10-2-17.195,1,4
SiZ5,SPBFUT,62251.424453322,2015-10-9T10-2-17.457,2,4
SiZ5,SPBFUT,62250.739562658,2015-10-9T10-2-17.457,2,1
SiZ5,SPBFUT,62249.791650126,2015-10-9T10-2-18.017,1,2
SiZ5,SPBFUT,62248.633320101,2015-10-9T10-2-18.017,1,4
SiZ5,SPBFUT,62250.906656081,2015-10-9T10-2-24.885,2,2
SiZ5,SPBFUT,62252.725324865,2015-10-9T10-2-24.885,2,4
SiZ5,SPBFUT,62254.180259892,2015-10-9T10-2-24.939,2,2
SiZ5,SPBFUT,62255.944207913,2015-10-9T10-2-25.516,2,1
SiZ5,SPBFUT,62254.755366331,2015-10-9T10-2-30.737,1,2
SiZ5,SPBFUT,62253.804293065,2015-10-9T10-2-30.76,1,1
SiZ5,SPBFUT,62253.043434452,2015-10-9T10-2-30.821,1,1
SiZ5,SPBFUT,62252.434747561,2015-10-9T10-2-30.821,1,2
SiZ5,SPBFUT,62251.747798049,2015-10-9T10-2-30.821,1,6
SiZ5,SPBFUT,62241.398238439,2015-10-9T10-2-35.367,1,2
SiZ5,SPBFUT,62233.318590751,2015-10-9T10-2-35.531,2,2
SiZ5,SPBFUT,62226.654872601,2015-10-9T10-2-35.577,1,2
SiZ5,SPBFUT,62221.523898081,2015-10-9T10-2-35.629,2,2
SiZ5,SPBFUT,62217.419118465,2015-10-9T10-2-37.523,1,4
SiZ5,SPBFUT,62213.935294772,2015-10-9T10-2-37.523,1,1
SiZ5,SPBFUT,62211.148235817,2015-10-9T10-2-39.569,1,1
SiZ5,SPBFUT,62208.918588654,2015-10-9T10-2-39.633,1,4
SiZ5,SPBFUT,62207.134870923,2015-10-9T10-2-39.724,1,5
SiZ5,SPBFUT,62205.707896739,2015-10-9T10-2-39.74,1,10
SiZ5,SPBFUT,62204.366317391,2015-10-9T10-2-39.766,1,3
SiZ5,SPBFUT,62203.293053913,2015-10-9T10-2-39.785,1,2
SiZ5,SPBFUT,62200.23444313,2015-10-9T10-2-39.955,1,5
SiZ5,SPBFUT,62194.787554504,2015-10-9T10-2-39.955,1,15
SiZ5,SPBFUT,62196.830043603,2015-10-9T10-2-41.978,2,2
SiZ5,SPBFUT,62193.064034883,2015-10-9T10-2-42.545,1,1
SiZ5,SPBFUT,62193.851227906,2015-10-9T10-2-43.793,2,1
SiZ5,SPBFUT,62192.280982325,2015-10-9T10-2-44.535,1,2
SiZ5,SPBFUT,62190.82478586,2015-10-9T10-2-44.582,1,1
SiZ5,SPBFUT,62191.659828688,2015-10-9T10-2-45.215,2,2
SiZ5,SPBFUT,62192.52786295,2015-10-9T10-2-45.215,2,1
SiZ5,SPBFUT,62192.62229036,2015-10-9T10-2-47.182,2,5
SiZ5,SPBFUT,62192.097832288,2015-10-9T10-2-48.409,2,1
SiZ5,SPBFUT,62193.278265831,2015-10-9T10-2-50.301,2,1
SiZ5,SPBFUT,62194.422612664,2015-10-9T10-2-50.301,2,5
SiZ5,SPBFUT,62196.538090132,2015-10-9T10-2-50.301,2,9
SiZ5,SPBFUT,62200.430472105,2015-10-9T10-2-52.84,2,10
SiZ5,SPBFUT,62203.544377684,2015-10-9T10-2-53.151,2,3
SiZ5,SPBFUT,62208.435502147,2015-10-9T10-2-53.151,2,5
SiZ5,SPBFUT,62214.748401718,2015-10-9T10-2-53.151,2,2
SiZ5,SPBFUT,62214.998721374,2015-10-9T10-2-55.262,1,1
SiZ5,SPBFUT,62215.198977099,2015-10-9T10-2-55.319,1,3
SiZ5,SPBFUT,62212.15918168,2015-10-9T10-2-55.319,1,20
SiZ5,SPBFUT,62217.127345344,2015-10-9T10-2-55.378,2,1
SiZ5,SPBFUT,62217.301876275,2015-10-9T10-2-55.431,1,1
SiZ5,SPBFUT,62215.24150102,2015-10-9T10-2-58.802,2,1
SiZ5,SPBFUT,62212.393200816,2015-10-9T10-2-59.149,1,2
SiZ5,SPBFUT,62209.914560653,2015-10-9T10-2-59.149,1,28
SiZ5,SPBFUT,62212.131648522,2015-10-9T10-3-3.588,2,1
SiZ5,SPBFUT,62213.705318818,2015-10-9T10-3-4.461,2,2
SiZ5,SPBFUT,62215.164255054,2015-10-9T10-3-4.488,2,2
SiZ5,SPBFUT,62220.931404043,2015-10-9T10-3-7.824,2,2
SiZ5,SPBFUT,62235.745123235,2015-10-9T10-3-7.824,2,5
SiZ5,SPBFUT,62248.396098588,2015-10-9T10-3-7.824,2,1
SiZ5,SPBFUT,62259.31687887,2015-10-9T10-3-7.824,2,1
SiZ5,SPBFUT,62270.453503096,2015-10-9T10-3-7.824,2,5
SiZ5,SPBFUT,62260.562802477,2015-10-9T10-3-8.041,1,58
SiZ5,SPBFUT,62248.850241982,2015-10-9T10-3-8.041,1,2
SiZ5,SPBFUT,62239.080193585,2015-10-9T10-3-8.041,1,10
SiZ5,SPBFUT,62231.264154868,2015-10-9T10-3-8.041,1,1
SiZ5,SPBFUT,62221.011323895,2015-10-9T10-3-8.041,1,1
SiZ5,SPBFUT,62210.609059116,2015-10-9T10-3-8.041,1,1
SiZ5,SPBFUT,62200.887247293,2015-10-9T10-3-8.041,1,7
SiZ5,SPBFUT,62204.909797834,2015-10-9T10-3-10.023,2,1
SiZ5,SPBFUT,62208.927838267,2015-10-9T10-3-12.124,2,4
SiZ5,SPBFUT,62212.342270614,2015-10-9T10-3-12.285,2,4
SiZ5,SPBFUT,62212.873816491,2015-10-9T10-3-14.468,1,2
SiZ5,SPBFUT,62215.499053193,2015-10-9T10-3-16.368,1,1
SiZ5,SPBFUT,62225.399242554,2015-10-9T10-3-19.877,2,2
SiZ5,SPBFUT,62233.519394043,2015-10-9T10-3-19.877,2,6
SiZ5,SPBFUT,62250.215515235,2015-10-9T10-3-21.326,2,2
SiZ5,SPBFUT,62245.572412188,2015-10-9T10-3-24.122,1,1
SiZ5,SPBFUT,62260.05792975,2015-10-9T10-3-26.209,2,1
SiZ5,SPBFUT,62271.6463438,2015-10-9T10-3-26.507,2,2
SiZ5,SPBFUT,62280.91707504,2015-10-9T10-3-26.561,2,1
